id,name,score1,score2
1230,Student_1230,70,91
1231,Student_1231,94,82
1232,Student_1232,92,54
1233,Student_1233,54,92
1234,Student_1234,79,59
1235,Student_1235,62,100
1236,Student_1236,65,74
1237,Student_1237,60,79
1238,Student_1238,56,63
1239,Student_1239,60,68
1240,Student_1240,51,67
1241,Student_1241,96,83
1242,Student_1242,58,79
1243,Student_1243,80,53
1244,Student_1244,97,96
1245,Student_1245,96,91
1246,Student_1246,93,60
1247,Student_1247,65,79
1248,Student_1248,74,60
1249,Student_1249,95,97
1250,Student_1250,70,64
1251,Student_1251,53,54
1252,Student_1252,99,59
1253,Student_1253,69,100
1254,Student_1254,54,69
1255,Student_1255,68,71
1256,Student_1256,95,53
1257,Student_1257,91,69
1258,Student_1258,95,59
1259,Student_1259,65,72
1260,Student_1260,90,52
1261,Student_1261,93,53
1262,Student_1262,69,66
1263,Student_1263,73,56
1264,Student_1264,70,90
1265,Student_1265,92,79
1266,Student_1266,98,84
1267,Student_1267,81,76
1268,Student_1268,51,83
1269,Student_1269,60,95
1270,Student_1270,58,64
1271,Student_1271,68,76
1272,Student_1272,84,84
1273,Student_1273,95,70
1274,Student_1274,75,72
1275,Student_1275,74,60
1276,Student_1276,73,61
1277,Student_1277,73,54
1278,Student_1278,54,92
1279,Student_1279,95,59
1280,Student_1280,75,60
1281,Student_1281,60,78
1282,Student_1282,59,94
1283,Student_1283,74,91
1284,Student_1284,93,86
1285,Student_1285,77,93
1286,Student_1286,77,70
1287,Student_1287,73,84
1288,Student_1288,93,94
1289,Student_1289,75,75
1290,Student_1290,98,88
1291,Student_1291,65,64
1292,Student_1292,89,58
1293,Student_1293,93,53
1294,Student_1294,73,89
1295,Student_1295,60,71
1296,Student_1296,63,50
1297,Student_1297,90,98
1298,Student_1298,85,89
1299,Student_1299,54,53
1300,Student_1300,98,60
1301,Student_1301,85,65
1302,Student_1302,95,65
1303,Student_1303,80,64
1304,Student_1304,87,90
1305,Student_1305,62,94
1306,Student_1306,87,90
1307,Student_1307,66,100
1308,Student_1308,96,50
1309,Student_1309,93,67
1310,Student_1310,90,70
1311,Student_1311,54,83
1312,Student_1312,51,78
1313,Student_1313,60,100
1314,Student_1314,81,78
1315,Student_1315,82,89
1316,Student_1316,51,76
1317,Student_1317,84,98
1318,Student_1318,99,57
1319,Student_1319,91,71
1320,Student_1320,70,77
1321,Student_1321,65,68
1322,Student_1322,61,75
1323,Student_1323,51,98
1324,Student_1324,96,90
1325,Student_1325,100,99
1326,Student_1326,69,60
1327,Student_1327,82,51
1328,Student_1328,65,74
1329,Student_1329,96,92
1330,Student_1330,72,64
1331,Student_1331,74,76
1332,Student_1332,61,60
1333,Student_1333,83,84
1334,Student_1334,98,71
1335,Student_1335,81,64
1336,Student_1336,84,64
1337,Student_1337,88,79
1338,Student_1338,60,58
1339,Student_1339,97,71
1340,Student_1340,75,51
1341,Student_1341,65,81
1342,Student_1342,79,73
1343,Student_1343,80,57
1344,Student_1344,73,86
1345,Student_1345,99,89
1346,Student_1346,72,74
1347,Student_1347,85,56
1348,Student_1348,92,51
1349,Student_1349,100,82
1350,Student_1350,59,90
1351,Student_1351,74,88
1352,Student_1352,58,66
1353,Student_1353,62,82
1354,Student_1354,63,55
1355,Student_1355,99,64
1356,Student_1356,78,91
1357,Student_1357,54,100
1358,Student_1358,72,83
1359,Student_1359,52,73
1360,Student_1360,65,53
1361,Student_1361,88,76
1362,Student_1362,63,73
1363,Student_1363,94,68
1364,Student_1364,93,71
1365,Student_1365,53,92
1366,Student_1366,68,73
1367,Student_1367,95,57
1368,Student_1368,63,77
1369,Student_1369,51,88
1370,Student_1370,50,87
1371,Student_1371,96,65
1372,Student_1372,59,84
1373,Student_1373,93,58
1374,Student_1374,88,61
1375,Student_1375,79,64
1376,Student_1376,72,79
1377,Student_1377,51,95
1378,Student_1378,93,81
1379,Student_1379,66,55
1380,Student_1380,77,72
1381,Student_1381,87,70
1382,Student_1382,84,73
1383,Student_1383,94,91
1384,Student_1384,54,93
1385,Student_1385,87,84
1386,Student_1386,76,76
1387,Student_1387,75,82
1388,Student_1388,98,84
1389,Student_1389,81,71
1390,Student_1390,52,58
1391,Student_1391,69,67
1392,Student_1392,80,53
1393,Student_1393,79,66
1394,Student_1394,97,54
1395,Student_1395,96,91
1396,Student_1396,54,85
1397,Student_1397,51,69
1398,Student_1398,76,88
1399,Student_1399,62,74
1400,Student_1400,77,61
1401,Student_1401,65,62
1402,Student_1402,85,64
1403,Student_1403,58,84
1404,Student_1404,86,56
1405,Student_1405,93,80
1406,Student_1406,100,83
1407,Student_1407,57,64
1408,Student_1408,79,61
1409,Student_1409,53,99
1410,Student_1410,67,60
1411,Student_1411,75,65
1412,Student_1412,89,73
1413,Student_1413,86,79
1414,Student_1414,93,91
1415,Student_1415,50,88
1416,Student_1416,97,63
1417,Student_1417,78,58
1418,Student_1418,70,76
1419,Student_1419,89,67
1420,Student_1420,81,71
1421,Student_1421,73,90
1422,Student_1422,56,55
1423,Student_1423,62,56
1424,Student_1424,54,67
1425,Student_1425,79,65
1426,Student_1426,74,94
1427,Student_1427,88,93
1428,Student_1428,65,83
1429,Student_1429,99,87
1430,Student_1430,56,77
1431,Student_1431,85,69
1432,Student_1432,54,69
1433,Student_1433,71,53
1434,Student_1434,54,61
1435,Student_1435,70,81
1436,Student_1436,70,50
1437,Student_1437,62,74
1438,Student_1438,67,64
1439,Student_1439,98,90
1440,Student_1440,58,84
1441,Student_1441,92,85
1442,Student_1442,89,54
1443,Student_1443,81,74
1444,Student_1444,83,87
1445,Student_1445,80,56
1446,Student_1446,58,90
1447,Student_1447,99,91
1448,Student_1448,100,63
1449,Student_1449,86,67
1450,Student_1450,76,76
1451,Student_1451,76,87
1452,Student_1452,66,79
1453,Student_1453,94,100
1454,Student_1454,75,67
1455,Student_1455,62,85
1456,Student_1456,100,55
1457,Student_1457,98,89
1458,Student_1458,93,54
1459,Student_1459,59,55
1460,Student_1460,95,86
1461,Student_1461,98,69
1462,Student_1462,61,54
1463,Student_1463,58,67
1464,Student_1464,76,96
1465,Student_1465,59,90
1466,Student_1466,78,94
1467,Student_1467,66,81
1468,Student_1468,70,67
1469,Student_1469,51,59
1470,Student_1470,72,79
1471,Student_1471,79,61
1472,Student_1472,63,64
1473,Student_1473,90,80
1474,Student_1474,89,84
1475,Student_1475,68,92
1476,Student_1476,70,60
1477,Student_1477,63,80
1478,Student_1478,93,93
1479,Student_1479,79,92
1480,Student_1480,70,71
1481,Student_1481,80,65
1482,Student_1482,53,94
1483,Student_1483,93,99
1484,Student_1484,73,96
1485,Student_1485,78,95
1486,Student_1486,79,83
1487,Student_1487,64,75
1488,Student_1488,85,79
1489,Student_1489,65,97
1490,Student_1490,94,96
1491,Student_1491,78,70
1492,Student_1492,87,95
1493,Student_1493,96,88
1494,Student_1494,84,75
1495,Student_1495,100,89
1496,Student_1496,71,81
1497,Student_1497,67,75
1498,Student_1498,83,55
1499,Student_1499,74,75
1500,Student_1500,85,79
1501,Student_1501,92,63
1502,Student_1502,83,57
1503,Student_1503,92,100
1504,Student_1504,55,76
1505,Student_1505,79,60
1506,Student_1506,50,79
1507,Student_1507,83,50
1508,Student_1508,80,84
1509,Student_1509,59,56
1510,Student_1510,70,52
1511,Student_1511,85,66
1512,Student_1512,51,94
1513,Student_1513,95,55
1514,Student_1514,75,76
1515,Student_1515,79,53
1516,Student_1516,80,63
1517,Student_1517,57,87
1518,Student_1518,74,82
1519,Student_1519,87,89
1520,Student_1520,89,87
1521,Student_1521,74,100
1522,Student_1522,76,96
1523,Student_1523,95,91
1524,Student_1524,62,99
1525,Student_1525,94,75
1526,Student_1526,97,99
1527,Student_1527,71,75
1528,Student_1528,98,77
1529,Student_1529,62,60
1530,Student_1530,84,98
1531,Student_1531,90,93
1532,Student_1532,80,85
1533,Student_1533,57,56
1534,Student_1534,85,52
1535,Student_1535,94,90
1536,Student_1536,95,63
1537,Student_1537,86,66
1538,Student_1538,93,80
1539,Student_1539,74,78
1540,Student_1540,98,89
1541,Student_1541,86,75
1542,Student_1542,59,63
1543,Student_1543,98,79
1544,Student_1544,99,97
1545,Student_1545,72,64
1546,Student_1546,54,63
1547,Student_1547,76,81
1548,Student_1548,90,89
1549,Student_1549,81,84
1550,Student_1550,88,74
1551,Student_1551,71,50
1552,Student_1552,66,82
1553,Student_1553,67,79
1554,Student_1554,99,84
1555,Student_1555,72,79
1556,Student_1556,91,58
1557,Student_1557,52,89
1558,Student_1558,82,57
1559,Student_1559,50,96
1560,Student_1560,85,75
1561,Student_1561,84,87
1562,Student_1562,51,97
1563,Student_1563,81,88
1564,Student_1564,75,95
1565,Student_1565,71,80
1566,Student_1566,68,90
1567,Student_1567,88,54
1568,Student_1568,86,74
1569,Student_1569,77,94
1570,Student_1570,85,62
1571,Student_1571,96,70
1572,Student_1572,65,98
1573,Student_1573,91,92
1574,Student_1574,72,86
1575,Student_1575,95,78
1576,Student_1576,61,100
1577,Student_1577,73,65
1578,Student_1578,60,82
1579,Student_1579,60,73
1580,Student_1580,59,79
1581,Student_1581,98,55
1582,Student_1582,63,71
1583,Student_1583,87,74
1584,Student_1584,79,84
1585,Student_1585,69,71
1586,Student_1586,54,96
1587,Student_1587,75,59
1588,Student_1588,77,84
1589,Student_1589,90,80
1590,Student_1590,58,85
1591,Student_1591,69,89
1592,Student_1592,63,68
1593,Student_1593,66,65
1594,Student_1594,58,65
1595,Student_1595,67,84
1596,Student_1596,97,89
1597,Student_1597,91,93
1598,Student_1598,100,66
1599,Student_1599,60,86
1600,Student_1600,90,98
1601,Student_1601,71,53
1602,Student_1602,95,51
1603,Student_1603,93,63
1604,Student_1604,63,66
1605,Student_1605,95,63
1606,Student_1606,51,54
1607,Student_1607,80,51
1608,Student_1608,87,66
1609,Student_1609,68,83
1610,Student_1610,100,90
1611,Student_1611,93,77
1612,Student_1612,70,93
1613,Student_1613,91,52
1614,Student_1614,57,73
1615,Student_1615,52,80
1616,Student_1616,55,63
1617,Student_1617,60,53
1618,Student_1618,67,53
1619,Student_1619,75,71
1620,Student_1620,100,87
1621,Student_1621,92,95
1622,Student_1622,79,58
1623,Student_1623,73,56
1624,Student_1624,80,57
1625,Student_1625,97,70
1626,Student_1626,57,93
1627,Student_1627,71,96
1628,Student_1628,65,99
1629,Student_1629,94,66
1630,Student_1630,80,99
1631,Student_1631,90,99
1632,Student_1632,68,69
1633,Student_1633,87,83
1634,Student_1634,86,68
1635,Student_1635,65,79
1636,Student_1636,67,69
1637,Student_1637,72,73
1638,Student_1638,97,74
1639,Student_1639,77,86
1640,Student_1640,69,75
1641,Student_1641,86,52
1642,Student_1642,55,96
1643,Student_1643,79,93
1644,Student_1644,65,63
1645,Student_1645,84,89
1646,Student_1646,64,87
1647,Student_1647,85,64
1648,Student_1648,60,71
1649,Student_1649,62,61
1650,Student_1650,50,98
1651,Student_1651,99,100
1652,Student_1652,51,91
1653,Student_1653,81,59
1654,Student_1654,50,97
1655,Student_1655,79,59
1656,Student_1656,98,87
1657,Student_1657,85,71
1658,Student_1658,78,99
1659,Student_1659,78,73
1660,Student_1660,69,52
1661,Student_1661,84,56
1662,Student_1662,56,62
1663,Student_1663,77,94
1664,Student_1664,90,53
1665,Student_1665,51,73
1666,Student_1666,89,60
1667,Student_1667,77,86
1668,Student_1668,90,61
1669,Student_1669,75,92
1670,Student_1670,65,95
1671,Student_1671,65,59
1672,Student_1672,96,77
1673,Student_1673,85,97
1674,Student_1674,88,90
1675,Student_1675,82,100
1676,Student_1676,61,58
1677,Student_1677,100,82
1678,Student_1678,50,66
1679,Student_1679,88,54
1680,Student_1680,90,93
1681,Student_1681,91,74
1682,Student_1682,77,95
1683,Student_1683,84,71
1684,Student_1684,79,55
1685,Student_1685,96,68
1686,Student_1686,51,78
1687,Student_1687,54,83
1688,Student_1688,58,66
1689,Student_1689,80,61
1690,Student_1690,62,63
1691,Student_1691,69,98
1692,Student_1692,66,99
1693,Student_1693,95,81
1694,Student_1694,88,56
1695,Student_1695,84,57
1696,Student_1696,52,73
1697,Student_1697,88,53
1698,Student_1698,95,98
1699,Student_1699,71,54
1700,Student_1700,83,62
1701,Student_1701,87,59
1702,Student_1702,84,77
1703,Student_1703,95,83
1704,Student_1704,59,89
1705,Student_1705,54,91
1706,Student_1706,56,100
1707,Student_1707,92,74
1708,Student_1708,51,58
1709,Student_1709,67,79
1710,Student_1710,57,96
1711,Student_1711,63,64
1712,Student_1712,87,100
1713,Student_1713,71,71
1714,Student_1714,72,50
1715,Student_1715,75,67
1716,Student_1716,92,72
1717,Student_1717,62,93
1718,Student_1718,71,74
1719,Student_1719,79,67
1720,Student_1720,86,63
1721,Student_1721,54,81
1722,Student_1722,56,66
1723,Student_1723,71,66
1724,Student_1724,97,93
1725,Student_1725,59,61
1726,Student_1726,75,54
1727,Student_1727,70,68
1728,Student_1728,50,70
1729,Student_1729,50,70
1730,Student_1730,72,73
1731,Student_1731,86,64
1732,Student_1732,59,92
1733,Student_1733,54,78
1734,Student_1734,50,66
1735,Student_1735,56,97
1736,Student_1736,97,96
1737,Student_1737,65,71
1738,Student_1738,90,63
1739,Student_1739,64,65
1740,Student_1740,59,92
1741,Student_1741,87,65
1742,Student_1742,97,85
1743,Student_1743,79,81
1744,Student_1744,69,59
1745,Student_1745,52,69
1746,Student_1746,62,65
1747,Student_1747,70,93
1748,Student_1748,68,75
1749,Student_1749,95,50
1750,Student_1750,77,52
1751,Student_1751,74,81
1752,Student_1752,69,74
1753,Student_1753,57,58
1754,Student_1754,53,59
1755,Student_1755,95,100
1756,Student_1756,99,96
1757,Student_1757,71,88
1758,Student_1758,83,51
1759,Student_1759,64,58
1760,Student_1760,69,60
1761,Student_1761,74,99
1762,Student_1762,82,50
1763,Student_1763,59,66
1764,Student_1764,85,60
1765,Student_1765,96,59
1766,Student_1766,75,55
1767,Student_1767,58,59
1768,Student_1768,98,91
1769,Student_1769,52,99
1770,Student_1770,70,87
1771,Student_1771,76,95
1772,Student_1772,66,95
1773,Student_1773,56,88
1774,Student_1774,90,92
1775,Student_1775,84,87
1776,Student_1776,79,52
1777,Student_1777,55,75
1778,Student_1778,81,70
1779,Student_1779,100,79
1780,Student_1780,92,75
1781,Student_1781,71,51
1782,Student_1782,80,70
1783,Student_1783,82,97
1784,Student_1784,95,57
1785,Student_1785,93,99
1786,Student_1786,63,65
1787,Student_1787,66,99
1788,Student_1788,59,90
1789,Student_1789,98,69
1790,Student_1790,80,68
1791,Student_1791,85,58
1792,Student_1792,57,81
1793,Student_1793,68,74
1794,Student_1794,94,88
1795,Student_1795,55,54
1796,Student_1796,76,54
1797,Student_1797,98,86
1798,Student_1798,99,91
1799,Student_1799,86,90
1800,Student_1800,63,65
1801,Student_1801,84,85
1802,Student_1802,71,90
1803,Student_1803,80,59
1804,Student_1804,70,81
1805,Student_1805,50,65
1806,Student_1806,50,54
1807,Student_1807,61,78
1808,Student_1808,82,100
1809,Student_1809,61,87
1810,Student_1810,68,91
1811,Student_1811,92,52
1812,Student_1812,73,80
1813,Student_1813,78,80
1814,Student_1814,85,83
1815,Student_1815,68,85
1816,Student_1816,72,87
1817,Student_1817,64,84
1818,Student_1818,64,68
1819,Student_1819,56,93
1820,Student_1820,82,51
1821,Student_1821,52,58
1822,Student_1822,75,68
1823,Student_1823,82,85
1824,Student_1824,63,79
1825,Student_1825,53,61
1826,Student_1826,64,83
1827,Student_1827,94,91
1828,Student_1828,97,65
1829,Student_1829,65,98
1830,Student_1830,51,55
1831,Student_1831,96,96
1832,Student_1832,68,93
1833,Student_1833,92,90
1834,Student_1834,96,82
1835,Student_1835,77,89
1836,Student_1836,92,73
1837,Student_1837,80,91
1838,Student_1838,63,70
1839,Student_1839,63,54
1840,Student_1840,87,66
1841,Student_1841,76,96
1842,Student_1842,100,91
1843,Student_1843,83,55
1844,Student_1844,66,71
1845,Student_1845,84,54
1846,Student_1846,87,53
1847,Student_1847,96,52
1848,Student_1848,73,71
1849,Student_1849,70,83
1850,Student_1850,89,84
1851,Student_1851,66,97
1852,Student_1852,53,92
1853,Student_1853,77,88
1854,Student_1854,68,71
1855,Student_1855,53,75
1856,Student_1856,86,95
1857,Student_1857,77,64
1858,Student_1858,57,97
1859,Student_1859,50,88
1860,Student_1860,80,58
1861,Student_1861,50,79
1862,Student_1862,62,80
1863,Student_1863,70,75
1864,Student_1864,97,54
1865,Student_1865,59,78
1866,Student_1866,90,53
1867,Student_1867,89,55
1868,Student_1868,98,87
1869,Student_1869,59,75
1870,Student_1870,69,77
1871,Student_1871,54,90
1872,Student_1872,89,77
1873,Student_1873,82,58
1874,Student_1874,62,53
1875,Student_1875,84,51
1876,Student_1876,69,91
1877,Student_1877,91,90
1878,Student_1878,69,99
1879,Student_1879,79,62
1880,Student_1880,98,92
1881,Student_1881,61,60
1882,Student_1882,70,51
1883,Student_1883,86,97
1884,Student_1884,65,52
1885,Student_1885,79,100
1886,Student_1886,94,97
1887,Student_1887,85,66
1888,Student_1888,93,95
1889,Student_1889,82,77
1890,Student_1890,53,66
1891,Student_1891,50,57
1892,Student_1892,58,51
1893,Student_1893,93,73
1894,Student_1894,74,59
1895,Student_1895,78,53
1896,Student_1896,50,64
1897,Student_1897,89,92
1898,Student_1898,54,79
1899,Student_1899,54,66
1900,Student_1900,76,62
1901,Student_1901,60,89
1902,Student_1902,79,67
1903,Student_1903,88,84
1904,Student_1904,50,52
1905,Student_1905,63,66
1906,Student_1906,55,80
1907,Student_1907,75,72
1908,Student_1908,61,84
1909,Student_1909,99,79
1910,Student_1910,51,61
1911,Student_1911,80,67
1912,Student_1912,99,60
1913,Student_1913,62,79
1914,Student_1914,71,84
1915,Student_1915,52,95
1916,Student_1916,62,58
1917,Student_1917,96,60
1918,Student_1918,97,97
1919,Student_1919,71,64
1920,Student_1920,87,75
1921,Student_1921,75,93
1922,Student_1922,98,89
1923,Student_1923,79,89
1924,Student_1924,93,83
1925,Student_1925,98,50
1926,Student_1926,59,86
1927,Student_1927,69,96
1928,Student_1928,76,92
1929,Student_1929,56,70
1930,Student_1930,52,68
1931,Student_1931,80,77
1932,Student_1932,86,59
1933,Student_1933,92,84
1934,Student_1934,77,98
1935,Student_1935,87,87
1936,Student_1936,80,82
1937,Student_1937,65,80
1938,Student_1938,80,56
1939,Student_1939,92,92
1940,Student_1940,99,85
1941,Student_1941,96,69
1942,Student_1942,91,94
1943,Student_1943,70,74
1944,Student_1944,92,65
1945,Student_1945,72,93
1946,Student_1946,89,69
1947,Student_1947,78,100
1948,Student_1948,75,66
1949,Student_1949,100,95
1950,Student_1950,60,77
1951,Student_1951,98,69
1952,Student_1952,73,88
1953,Student_1953,86,72
1954,Student_1954,85,97
1955,Student_1955,56,95
1956,Student_1956,70,100
1957,Student_1957,70,97
1958,Student_1958,98,89
1959,Student_1959,96,56
1960,Student_1960,91,82
1961,Student_1961,63,69
1962,Student_1962,61,83
1963,Student_1963,60,79
1964,Student_1964,53,82
